id,name,ppOld,ppNew,ppDiff,minuteUpdated
11232191,Qmanul,8168.97,7466.37,-1451,28166622
2496111,Elith,8210.05,7466.32,-1360,28166621
11507416,[Stere0],8014.06,7466.29,-563,28166626
9900694,CancerPatient,8142.36,7465.65,-1016,28166623
10644820,UkiteRo,8088,7465.07,-1217,28166624
8980363,Hikaen,7990.52,7465.00,-900,28166627
10775373,Eldawn,8168.86,7464.75,-1219,28166622
3963991,MeKu,7942.53,7464.54,-623,28166628
6011725,Archa,8120.03,7464.20,-1306,28166623
12964061,Frengly,8250,7464.09,-1715,28166620
12098207,Sidll,8135.46,7464.09,-1199,28166623
20400723,Brambleburri,7936.53,7464.05,-720,28166628
9983753,Xirapob,8101.02,7463.80,-1067,28166624
12723767,Tsujikiri,8159.17,7463.77,-1282,28166622
11705341,-Line-,8111.42,7463.66,-906,28166624
4947742,Turbo-Tapczan,7927.13,7463.65,-256,28166628
15098660,Hamasak1,8151.5,7463.48,-921,28166622
6113661,zhru gavno,7940.07,7463.26,-1078,28166628
16075687,BlackRotii,7937.87,7462.98,-1248,28166628
7960551,TytnD,7943.55,7462.76,-384,28166628
10226852,hexblade,8031.12,7462.61,-1087,28166626
8440212,Schaapje,8207.58,7462.56,-634,28166621
19516462,LuluPlaysOzu_YT,8117,7462.38,-1347,28166623
12395831,Mr Emerald,8167.39,7462.12,-1489,28166622
7307130,Zenzi,8078.79,7462.07,-697,28166624
3257714,Spl1tt,8024.15,7462.06,-1242,28166626
13903685,nxtgn,8151.63,7461.98,-1420,28166622
5334780,ryota-,7920.56,7461.91,-414,28166629
12138133,TsuNeo,8078.3,7461.58,-1318,28166624
15715137,Everyday,8069.39,7461.56,-952,28166625
14773237,FIR3x,8144.7,7461.24,-1433,28166623
14783137,Kriatix,8048.58,7461.08,-1138,28166625
18013546,k0r4_,8002.39,7460.97,-1016,28166627
10762467,OhLivi,8127.92,7460.80,-398,28166623
13890331,macocz,8049.15,7460.74,-1382,28166625
15796194,BlackCat727,8102.32,7460.68,-812,28166624
18966501,Vimots,8201.46,7460.32,-1369,28166621
12243198,DorKit,8246.16,7460.13,-1634,28166620
9004931,-Makishi-,8159.42,7460.12,-1406,28166622
15111615,Strxqqz,8186.09,7460.05,-1566,28166622
1928230,uzzi,7975.77,7459.93,-356,28166627
17054555,Emilia-,8041.19,7459.46,-1091,28166625
15739314,nebble,8167.74,7459.25,-1374,28166622
14214729,xSmesHx,8115.44,7459.01,-1135,28166623
3868804,Niel,7985.04,7458.80,-1018,28166627
11990664,Yzkq,7938.77,7458.44,-317,28166628
12860807,Voxel,8203.42,7458.41,-985,28166621
12059659,Flimin,8118.66,7458.27,-1323,28166623
10188295,cimmanon_roll,8041.54,7458.09,-988,28166625
5276579,Pyrooo,7914.59,7457.73,-948,28166629
12932708,olegolegov880,7998.12,7457.56,-758,28166627
7266200,Nyfot,8110,7457.38,-978,28166624
21074973,FilsDeFanta,8115.13,7457.31,-1275,28166623
10734171,Asaka,8194.26,7456.64,-1415,28166621
18443545,XRayquazaX,8195.52,7456.29,-1461,28166621
11557520,CookieGodz,8094.95,7456.19,-1580,28166624
12319878,Tempura17,8171.74,7456.11,-1096,28166622
9586445,kailburn,7911.19,7455.27,-426,28166629
12899648,Marker,8052.93,7455.13,-1064,28166625
5432869,Nathos,8228.21,7454.58,-1466,28166621
4809596,KawaiiLittle,7976.63,7454.31,-869,28166627
13294766,domintron,8064.79,7454.06,-1317,28166625
11475992,IVameless,8200.5,7453.95,-865,28166621
18562149,misha22012009,8051.82,7453.69,-1556,28166625
3064025,TheMatsku,7909.98,7453.59,399,28166629
13609867,nullyt-osu,7972.05,7453.58,-1377,28166627
9849712,Paski,7966.61,7453.56,-41,28166627
10949503,Eiko Tsukimi,8165.14,7453.51,-1329,28166622
8339916,zero_or_ez,7947,7453.06,-429,28166628
13131166,Baji,8003.38,7452.83,-765,28166627
11288405,akrophneyr,8010.89,7452.69,293,28166626
9717033,Sogoromi,8021.56,7452.45,-1267,28166626
8630110,3zachm,8043.34,7452.26,-969,28166625
9195856,Sano,8090.58,7452.25,-1187,28166624
15551036,Significial,8002.48,7452.06,-1706,28166627
11351291,Cuu,8003.66,7451.73,-1019,28166627
14454754,Fludia,8247.4,7451.68,-1553,28166620
14657486,FlyingTo,8078.86,7451.37,-1296,28166624
9027514,tingirmin,7926.87,7451.21,-814,28166628
7206495,siodmy,8027.19,7450.78,-925,28166626
17936840,sweetdip,8244.26,7450.54,-1361,28166620
10259647,KazeKitsu,8117.92,7450.46,-1034,28166623
10967095,TendoTensei,8107.01,7449.94,-1481,28166624
18750228,Stan Ayaya,8149.04,7449.88,-1702,28166622
11632062,goldenboii2137,8091.8,7449.87,-1272,28166624
5935907,EMT,8079.49,7449.79,-849,28166624
10701875,s0me,8015.21,7449.68,-511,28166626
14611063,Ultirna,8008.64,7449.68,-1098,28166626
29883720,Tutter,7993.11,7449.57,-944,28166627
13120908,kuripa,7950.67,7449.54,-878,28166628
22185022,oNeko,8002.32,7449.30,-819,28166627
6535945,TaigaMyAngel,8040.71,7448.73,-1140,28166625
7382567,Jacket,8176.47,7448.72,-1618,28166622
11789369,-LKN,8123.96,7448.70,-1426,28166623
14798338,Anxel Lai,7935.16,7448.27,-610,28166628
18918675,furuta,8020.76,7447.64,-767,28166626
10488599,DakyYT_,8016.32,7447.39,-1103,28166626
7465156,Golden Shadow,8003.43,7447.27,-1190,28166627
15020799,Ryouuta,7919.39,7447.13,-1178,28166629
13760889,YowaiGure,8166.32,7447.11,-1236,28166622
11952483,mishailfredrs,8093.63,7446.85,-1528,28166624
16186982,Snaydeer,8029.86,7446.66,-890,28166626
16614236,Never1Forgotten,8175.63,7446.62,-1040,28166622
17383450,Plurneet,7951.52,7446.47,-947,28166628
8438894,KiiRiiTZu,8086.36,7446.28,-959,28166624
10832910,Kairoqo,8034.14,7446.24,-1020,28166626
7252500,CXNQ,7986.07,7446.14,-1151,28166627
10318191,Caly,8068.08,7446.01,-813,28166625
18009971,niety223,7958.16,7446.01,-1131,28166628
